"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"OECD","OECD countries","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1755,,
"OECD","OECD countries","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1754,,
"OECD","OECD countries","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1752,,
"OECD","OECD countries","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1748,,
"OECD","OECD countries","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1746,,
"OECD","OECD countries","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1745,,
"OECD","OECD countries","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1745,,
"OECD","OECD countries","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1739,,
"OECD","OECD countries","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1735,,
"OECD","OECD countries","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1726,,
"ISR","Israel","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2032.9,,
"ISR","Israel","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1996.09999999999,,
"ISR","Israel","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2014.3,,
"ISR","Israel","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1997.5,,
"ISR","Israel","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1975,,
"ISR","Israel","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1966.4,,
"ISR","Israel","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1955,,
"ISR","Israel","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1966.5,,
"ISR","Israel","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1963.3,,
"ISR","Israel","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1962.5,,
"ISR","Israel","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1956.5,,
"ISR","Israel","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1947.2,,
"ISR","Israel","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1918.8,,
"ISR","Israel","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1908.2,,
"ISR","Israel","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1894.5,,
"ISR","Israel","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1895.4,,
"ISR","Israel","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1922.09999999999,,
"ISR","Israel","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1918,,
"ISR","Israel","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1910.09999999999,,
"ISR","Israel","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1898.09999999999,,
"CHL","Chile","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2318,,
"CHL","Chile","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2307,,
"CHL","Chile","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2309,,
"CHL","Chile","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2304,,
"CHL","Chile","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2317,,
"CHL","Chile","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2227,,
"CHL","Chile","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2217,,
"CHL","Chile","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2168,,
"CHL","Chile","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2143,,
"CHL","Chile","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2140,,
"CHL","Chile","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2123,,
"CHL","Chile","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2119,,
"CHL","Chile","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2096,,
"CHL","Chile","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2085,,
"CHL","Chile","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2065,,
"CHL","Chile","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2059,,
"CHL","Chile","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2049,,
"CHL","Chile","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2015.8,,
"CHL","Chile","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1999.3,,
"CHL","Chile","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1979,,
"CHL","Chile","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2263,,
"CHL","Chile","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2242,,
"CHL","Chile","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2250,,
"CHL","Chile","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2235,,
"CHL","Chile","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2232,,
"CHL","Chile","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2157,,
"CHL","Chile","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2165,,
"CHL","Chile","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2128,,
"CHL","Chile","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2095,,
"CHL","Chile","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2074,,
"CHL","Chile","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2070,,
"CHL","Chile","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2047,,
"CHL","Chile","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2024,,
"CHL","Chile","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2015,,
"CHL","Chile","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1990,,
"CHL","Chile","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1988,,
"CHL","Chile","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1974,,
"CHL","Chile","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1954,,
"CHL","Chile","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1940.59999999999,,
"CHL","Chile","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1914.4,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1606,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1584,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1623,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1637,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1665,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1626,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1604,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1593,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1606,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1620,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1636,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1622,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1600,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1619,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1633,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1644,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1603,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1576,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1559,,
"SVN","Slovenia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1549,,
"SVN","Slovenia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1710.09999999999,,
"SVN","Slovenia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1695.9,,
"SVN","Slovenia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1720.5,,
"SVN","Slovenia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1723.8,,
"SVN","Slovenia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1736.5,,
"SVN","Slovenia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1696.59999999999,,
"SVN","Slovenia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1667.4,,
"SVN","Slovenia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1654.9,,
"SVN","Slovenia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1673.5,,
"SVN","Slovenia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1679,,
"SVN","Slovenia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1680.3,,
"SVN","Slovenia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1663.4,,
"SVN","Slovenia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1644.3,,
"SVN","Slovenia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1662.2,,
"SVN","Slovenia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1681.8,,
"SVN","Slovenia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1687.3,,
"SVN","Slovenia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1652.4,,
"SVN","Slovenia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1621.5,,
"SVN","Slovenia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1598.7,,
"SVN","Slovenia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1592.9,,
"EST","Estonia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1836,,
"EST","Estonia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1838,,
"EST","Estonia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1837,,
"EST","Estonia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1850,,
"EST","Estonia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1861,,
"EST","Estonia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1888,,
"EST","Estonia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1879,,
"EST","Estonia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1880,,
"EST","Estonia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1852,,
"EST","Estonia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1726,,
"EST","Estonia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1765,,
"EST","Estonia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1806,,
"EST","Estonia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1775,,
"EST","Estonia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1761,,
"EST","Estonia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1757,,
"EST","Estonia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1756,,
"EST","Estonia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1747,,
"EST","Estonia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1757,,
"EST","Estonia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1707,,
"EST","Estonia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1694,,
"EST","Estonia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1884,,
"EST","Estonia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1877,,
"EST","Estonia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1879,,
"EST","Estonia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1884,,
"EST","Estonia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1892,,
"EST","Estonia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1913,,
"EST","Estonia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1906,,
"EST","Estonia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1903,,
"EST","Estonia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1874,,
"EST","Estonia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1745,,
"EST","Estonia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1785,,
"EST","Estonia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1827,,
"EST","Estonia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1796,,
"EST","Estonia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1777,,
"EST","Estonia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1771,,
"EST","Estonia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1763,,
"EST","Estonia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1767,,
"EST","Estonia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1768,,
"EST","Estonia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1724,,
"EST","Estonia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1711,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2000,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1995,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2007,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2010,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2013,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2022,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2020,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2016,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1995,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1996,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2000,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2002,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2002,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2003,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1996,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1994,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1988,,
"RUS","Russian Federation","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1983,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1980,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1993,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1993,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1989,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1998,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1999,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1997,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1974,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1976,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1979,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1982,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1980,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1985,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1978,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1974,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1979,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1970,,
"RUS","Russian Federation","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1965,,
"ITA","Italy","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1696,,
"ITA","Italy","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1685,,
"ITA","Italy","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1672,,
"ITA","Italy","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1653,,
"ITA","Italy","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1657,,
"ITA","Italy","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1646,,
"ITA","Italy","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1652,,
"ITA","Italy","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1652,,
"ITA","Italy","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1653,,
"ITA","Italy","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1616,,
"ITA","Italy","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1616,,
"ITA","Italy","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1615,,
"ITA","Italy","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1580,,
"ITA","Italy","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1567,,
"ITA","Italy","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1566,,
"ITA","Italy","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1570,,
"ITA","Italy","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1581,,
"ITA","Italy","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1581,,
"ITA","Italy","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1586,,
"ITA","Italy","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1583,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1587,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1575,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1556,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1555,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1623,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1620,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1616,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1634,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1649,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1590,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1631,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1605,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1604,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1591,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1587,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1607,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1632,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1596,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1603,,
"LTU","Lithuania","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1606,,
"LTU","Lithuania","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1601,,
"LTU","Lithuania","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1588,,
"LTU","Lithuania","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1563,,
"LTU","Lithuania","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1549,,
"LTU","Lithuania","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1629,,
"LTU","Lithuania","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1629,,
"LTU","Lithuania","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1625,,
"LTU","Lithuania","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1651,,
"LTU","Lithuania","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1677,,
"LTU","Lithuania","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1615,,
"LTU","Lithuania","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1666,,
"LTU","Lithuania","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1644,,
"LTU","Lithuania","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1642,,
"LTU","Lithuania","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1628,,
"LTU","Lithuania","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1620,,
"LTU","Lithuania","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1643,,
"LTU","Lithuania","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1664,,
"LTU","Lithuania","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1627,,
"LTU","Lithuania","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1634,,
"LTU","Lithuania","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1635,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1722,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1728,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1702,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1694,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1653,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1668,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1663,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1636,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1743,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1701,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1690,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1701,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1692,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1686,,
