Entity,Code,Date,parks
Afghanistan,AFG,2020-04-19,-13.286
Afghanistan,AFG,2020-04-20,-13.286
Afghanistan,AFG,2020-04-21,-13.143
Afghanistan,AFG,2020-04-22,-13.714
Afghanistan,AFG,2020-04-23,-14.143
Afghanistan,AFG,2020-04-24,-16
Afghanistan,AFG,2020-04-25,-17.143
Afghanistan,AFG,2020-04-26,-18.143
Afghanistan,AFG,2020-04-27,-19.429
Afghanistan,AFG,2020-04-28,-20.286
Afghanistan,AFG,2020-04-29,-20.571
Afghanistan,AFG,2020-04-30,-21
Afghanistan,AFG,2020-05-01,-20.714
Afghanistan,AFG,2020-05-02,-20.571
Afghanistan,AFG,2020-05-03,-21.143
Afghanistan,AFG,2020-05-04,-21.143
Afghanistan,AFG,2020-05-05,-21.429
Afghanistan,AFG,2020-05-06,-22
Afghanistan,AFG,2020-05-07,-22.286
Afghanistan,AFG,2020-05-08,-21.571
Afghanistan,AFG,2020-05-09,-21.286
Afghanistan,AFG,2020-05-10,-20.857
Afghanistan,AFG,2020-05-11,-20.429
Afghanistan,AFG,2020-05-12,-20.143
Afghanistan,AFG,2020-05-13,-20
Afghanistan,AFG,2020-05-14,-19.286
Afghanistan,AFG,2020-05-15,-18.857
Afghanistan,AFG,2020-05-16,-17.714
Afghanistan,AFG,2020-05-17,-17.286
Afghanistan,AFG,2020-05-18,-16.714
Afghanistan,AFG,2020-07-03,-14.143
Afghanistan,AFG,2020-07-04,-11.857
Afghanistan,AFG,2020-07-05,-10
Afghanistan,AFG,2020-07-06,-8
Afghanistan,AFG,2020-07-07,-6.714
Afghanistan,AFG,2020-07-08,-4.143
Afghanistan,AFG,2020-07-09,-2.143
Afghanistan,AFG,2020-07-10,-1.571
Afghanistan,AFG,2020-07-11,-0.714
Afghanistan,AFG,2020-07-12,-0.714
Afghanistan,AFG,2020-07-13,-0.714
Afghanistan,AFG,2020-07-14,-0.571
Afghanistan,AFG,2020-07-15,-0.429
Afghanistan,AFG,2020-07-16,-1
Afghanistan,AFG,2020-07-17,-1
Afghanistan,AFG,2020-07-18,-1.714
Afghanistan,AFG,2020-07-19,-1.429
Afghanistan,AFG,2020-07-20,-1.571
Afghanistan,AFG,2020-07-21,-1.286
Afghanistan,AFG,2020-07-22,-1.571
Afghanistan,AFG,2020-07-23,-1.286
Afghanistan,AFG,2020-07-24,-1.571
Afghanistan,AFG,2020-07-25,-0.857
Afghanistan,AFG,2020-07-26,-0.714
Afghanistan,AFG,2020-07-27,-0.143
Afghanistan,AFG,2020-07-28,0.286
Afghanistan,AFG,2020-07-29,1.286
Afghanistan,AFG,2020-07-30,1.714
Afghanistan,AFG,2020-07-31,2
Afghanistan,AFG,2020-08-01,2.857
Afghanistan,AFG,2020-08-02,4
Afghanistan,AFG,2020-08-03,5.429
Afghanistan,AFG,2020-08-04,6.429
Afghanistan,AFG,2020-08-05,6.857
Afghanistan,AFG,2020-08-06,7.571
Afghanistan,AFG,2020-08-07,8.429
Afghanistan,AFG,2020-08-08,7.429
Afghanistan,AFG,2020-08-09,6.571
Afghanistan,AFG,2020-08-10,6.429
Afghanistan,AFG,2020-08-11,6.286
Afghanistan,AFG,2020-08-12,6.143
Afghanistan,AFG,2020-08-13,6.429
Afghanistan,AFG,2020-08-14,6.857
Afghanistan,AFG,2020-08-15,7.857
Afghanistan,AFG,2020-08-16,8.857
Afghanistan,AFG,2020-08-17,8.857
Afghanistan,AFG,2020-08-18,7.857
Afghanistan,AFG,2020-08-19,8.143
Afghanistan,AFG,2020-08-20,8.286
Afghanistan,AFG,2020-08-21,8.286
Afghanistan,AFG,2020-08-22,8.571
Afghanistan,AFG,2020-08-23,8.286
Afghanistan,AFG,2020-08-24,8
Afghanistan,AFG,2020-08-25,8.857
Afghanistan,AFG,2020-08-26,8.714
Afghanistan,AFG,2020-08-27,8.429
Afghanistan,AFG,2020-08-28,7.714
Afghanistan,AFG,2020-08-29,6.429
Afghanistan,AFG,2020-08-30,4.286
Afghanistan,AFG,2020-08-31,4.714
Afghanistan,AFG,2020-09-01,5
Afghanistan,AFG,2020-09-02,5.429
Afghanistan,AFG,2020-09-03,5.857
Afghanistan,AFG,2020-09-04,5.857
Afghanistan,AFG,2020-09-05,7.571
Afghanistan,AFG,2020-09-06,10.143
Afghanistan,AFG,2020-09-07,10.571
Afghanistan,AFG,2020-09-08,9.143
Afghanistan,AFG,2020-09-09,9.571
Afghanistan,AFG,2020-09-10,10.714
Afghanistan,AFG,2020-09-11,10.857
Afghanistan,AFG,2020-09-12,10.571
Afghanistan,AFG,2020-09-13,10.429
Afghanistan,AFG,2020-09-14,10
Afghanistan,AFG,2020-09-15,11.571
Afghanistan,AFG,2020-09-16,11.571
Afghanistan,AFG,2020-09-17,10.714
Afghanistan,AFG,2020-09-18,10.143
Afghanistan,AFG,2020-09-19,10.571
Afghanistan,AFG,2020-09-20,11
Afghanistan,AFG,2020-09-21,11.714
Afghanistan,AFG,2020-09-22,12.429
Afghanistan,AFG,2020-09-23,13.429
Afghanistan,AFG,2020-09-24,14.286
Afghanistan,AFG,2020-09-25,15.571
Afghanistan,AFG,2020-09-26,16.143
Afghanistan,AFG,2020-09-27,17.571
Afghanistan,AFG,2020-09-28,18.143
Afghanistan,AFG,2020-09-29,18.143
Afghanistan,AFG,2020-09-30,16.286
Afghanistan,AFG,2020-10-01,14
Afghanistan,AFG,2020-10-02,11.143
Afghanistan,AFG,2020-10-03,8.429
Afghanistan,AFG,2020-10-04,6
Afghanistan,AFG,2020-10-05,2.714
Afghanistan,AFG,2020-10-06,0.286
Afghanistan,AFG,2020-10-07,-0.857
Afghanistan,AFG,2020-10-08,-1
Afghanistan,AFG,2020-10-09,-0.571
Afghanistan,AFG,2020-10-10,-0.286
Afghanistan,AFG,2020-10-11,-0.286
Afghanistan,AFG,2020-10-12,0.143
Afghanistan,AFG,2020-10-13,0.286
Afghanistan,AFG,2020-10-14,0.571
Afghanistan,AFG,2020-10-15,0.429
Afghanistan,AFG,2020-10-16,0.571
Afghanistan,AFG,2020-10-17,0.286
Afghanistan,AFG,2020-10-18,0.143
Afghanistan,AFG,2020-10-19,0.286
Afghanistan,AFG,2020-10-20,0.143
Afghanistan,AFG,2020-10-21,0
Afghanistan,AFG,2020-10-22,0.143
Afghanistan,AFG,2020-10-23,-0.286
Afghanistan,AFG,2020-10-24,0.571
Afghanistan,AFG,2020-10-25,0.286
Afghanistan,AFG,2020-10-26,0.143
Afghanistan,AFG,2020-10-27,0.143
Afghanistan,AFG,2020-10-28,0
Afghanistan,AFG,2020-10-29,-2.143
Afghanistan,AFG,2020-10-30,-2.571
Afghanistan,AFG,2020-10-31,-3.714
Afghanistan,AFG,2020-11-01,-4.286
Afghanistan,AFG,2020-11-02,-5.286
Afghanistan,AFG,2020-11-03,-5.857
Afghanistan,AFG,2020-11-04,-6
Afghanistan,AFG,2020-11-05,-3.714
Afghanistan,AFG,2020-11-06,-3.143
Afghanistan,AFG,2020-11-07,-2.714
Afghanistan,AFG,2020-11-08,-2.714
Afghanistan,AFG,2020-11-09,-2.143
Afghanistan,AFG,2020-11-10,-1.571
Afghanistan,AFG,2020-11-11,-1
Afghanistan,AFG,2020-11-12,-0.857
Afghanistan,AFG,2020-11-13,-0.571
Afghanistan,AFG,2020-11-14,0
Afghanistan,AFG,2020-11-15,0.286
Afghanistan,AFG,2020-11-16,1.143
Afghanistan,AFG,2020-11-17,1.714
Afghanistan,AFG,2020-11-18,1.857
Afghanistan,AFG,2020-11-19,0.714
Afghanistan,AFG,2020-11-20,0.429
Afghanistan,AFG,2020-11-21,-0.143
Afghanistan,AFG,2020-11-22,0.571
Afghanistan,AFG,2020-11-23,0.286
Afghanistan,AFG,2020-11-24,0.571
Angola,AGO,2020-02-17,-0.667
Angola,AGO,2020-02-18,-1.5
Angola,AGO,2020-02-19,-1.8
Angola,AGO,2020-02-20,-1.5
Angola,AGO,2020-02-21,-0.857
Angola,AGO,2020-02-22,0.143
Angola,AGO,2020-02-23,2.429
Angola,AGO,2020-02-24,2.571
Angola,AGO,2020-02-25,1.429
Angola,AGO,2020-02-26,1.571
Angola,AGO,2020-02-27,2.286
Angola,AGO,2020-02-28,3
Angola,AGO,2020-02-29,2.286
Angola,AGO,2020-03-01,1.429
Angola,AGO,2020-03-02,2.143
Angola,AGO,2020-03-03,5
Angola,AGO,2020-03-04,7
Angola,AGO,2020-03-05,8.714
Angola,AGO,2020-03-06,9
Angola,AGO,2020-03-07,10.286
Angola,AGO,2020-03-08,11
Angola,AGO,2020-03-09,10.857
Angola,AGO,2020-03-10,10.143
Angola,AGO,2020-03-11,9.143
Angola,AGO,2020-03-12,8.143
Angola,AGO,2020-03-13,7.429
Angola,AGO,2020-03-14,6
Angola,AGO,2020-03-15,4.857
Angola,AGO,2020-03-16,4
Angola,AGO,2020-03-17,3.571
Angola,AGO,2020-03-18,2.714
Angola,AGO,2020-03-19,2
Angola,AGO,2020-03-20,0.571
Angola,AGO,2020-03-21,-1.714
Angola,AGO,2020-03-22,-5.286
Angola,AGO,2020-03-23,-9.857
Angola,AGO,2020-03-24,-12.857
Angola,AGO,2020-03-25,-16.143
Angola,AGO,2020-03-26,-18.143
Angola,AGO,2020-03-27,-22
Angola,AGO,2020-03-28,-24.857
Angola,AGO,2020-03-29,-26.286
Angola,AGO,2020-03-30,-26.857
Angola,AGO,2020-03-31,-29.143
Angola,AGO,2020-04-01,-31.429
Angola,AGO,2020-04-02,-35
Angola,AGO,2020-04-03,-36.286
Angola,AGO,2020-04-04,-37.571
Angola,AGO,2020-04-05,-38.857
Angola,AGO,2020-04-06,-39.143
Angola,AGO,2020-04-07,-39.714
Angola,AGO,2020-04-08,-39.857
Angola,AGO,2020-04-09,-39.857
Angola,AGO,2020-04-10,-41
Angola,AGO,2020-04-11,-41
Angola,AGO,2020-04-12,-40.571
Angola,AGO,2020-04-13,-40.857
Angola,AGO,2020-04-14,-40.714
Angola,AGO,2020-04-15,-40.714
Angola,AGO,2020-04-16,-41
Angola,AGO,2020-04-17,-40.143
Angola,AGO,2020-04-18,-40.429
Angola,AGO,2020-04-19,-40.714
Angola,AGO,2020-04-20,-40.571
Angola,AGO,2020-04-21,-40.143
Angola,AGO,2020-04-22,-40.143
Angola,AGO,2020-04-23,-40.143
Angola,AGO,2020-04-24,-39.571
Angola,AGO,2020-04-25,-37.857
Angola,AGO,2020-04-26,-37
Angola,AGO,2020-04-27,-35.286
Angola,AGO,2020-04-28,-32.714
Angola,AGO,2020-04-29,-30
Angola,AGO,2020-04-30,-26.714
Angola,AGO,2020-05-01,-26.571
Angola,AGO,2020-05-02,-25.714
Angola,AGO,2020-05-03,-25.571
Angola,AGO,2020-05-04,-25.286
Angola,AGO,2020-05-05,-26.286
Angola,AGO,2020-05-06,-26.857
Angola,AGO,2020-05-07,-27.714
Angola,AGO,2020-05-08,-26.143
Angola,AGO,2020-05-09,-25.857
Angola,AGO,2020-05-10,-25.429
Angola,AGO,2020-05-11,-25.429
Angola,AGO,2020-05-12,-24.714
Angola,AGO,2020-05-13,-24.571
Angola,AGO,2020-05-14,-24.286
Angola,AGO,2020-05-15,-23.857
Angola,AGO,2020-05-16,-23.286
Angola,AGO,2020-05-17,-23.286
Angola,AGO,2020-05-18,-23
Angola,AGO,2020-05-19,-23.429
Angola,AGO,2020-05-20,-23.429
Angola,AGO,2020-05-21,-23.143
Angola,AGO,2020-05-22,-22.857
Angola,AGO,2020-05-23,-23.429
Angola,AGO,2020-05-24,-23.143
Angola,AGO,2020-05-25,-23
Angola,AGO,2020-05-26,-22.571
Angola,AGO,2020-05-27,-21.429
Angola,AGO,2020-05-28,-20.857
Angola,AGO,2020-05-29,-19.286
Angola,AGO,2020-05-30,-17.143
Angola,AGO,2020-05-31,-15.143
Angola,AGO,2020-06-01,-12.857
Angola,AGO,2020-06-02,-10.857
Angola,AGO,2020-06-03,-9.857
Angola,AGO,2020-06-04,-9.143
Angola,AGO,2020-06-05,-9.429
Angola,AGO,2020-06-06,-10
Angola,AGO,2020-06-07,-10.429
Angola,AGO,2020-06-08,-11.286
Angola,AGO,2020-06-09,-12.143
Angola,AGO,2020-06-10,-12.143
Angola,AGO,2020-06-11,-11.571
Angola,AGO,2020-06-12,-11.286
Angola,AGO,2020-06-13,-11.286
Angola,AGO,2020-06-14,-11.429
Angola,AGO,2020-06-15,-11.286
Angola,AGO,2020-06-16,-11
Angola,AGO,2020-06-17,-11.429
Angola,AGO,2020-06-18,-12.429
Angola,AGO,2020-06-19,-13
Angola,AGO,2020-06-20,-13.143
Angola,AGO,2020-06-21,-12.857
Angola,AGO,2020-06-22,-13.143
Angola,AGO,2020-06-23,-13.143
Angola,AGO,2020-06-24,-12.857
Angola,AGO,2020-06-25,-11.429
Angola,AGO,2020-06-26,-10.429
Angola,AGO,2020-06-27,-9.429
Angola,AGO,2020-06-28,-8.714
Angola,AGO,2020-06-29,-7.429
Angola,AGO,2020-06-30,-6.714
Angola,AGO,2020-07-01,-5.857
Angola,AGO,2020-07-02,-5.571
Angola,AGO,2020-07-03,-5.143
Angola,AGO,2020-07-04,-4.857
Angola,AGO,2020-07-05,-5
Angola,AGO,2020-07-06,-5.429
Angola,AGO,2020-07-07,-5.429
Angola,AGO,2020-07-08,-6.286
Angola,AGO,2020-07-09,-7.571
Angola,AGO,2020-07-10,-8.714
Angola,AGO,2020-07-11,-9.714
Angola,AGO,2020-07-12,-10.286
Angola,AGO,2020-07-13,-10.857
Angola,AGO,2020-07-14,-12
Angola,AGO,2020-07-15,-12.714
Angola,AGO,2020-07-16,-13.143
Angola,AGO,2020-07-17,-13.857
Angola,AGO,2020-07-18,-14.714
Angola,AGO,2020-07-19,-15.286
Angola,AGO,2020-07-20,-15.429
Angola,AGO,2020-07-21,-15.857
Angola,AGO,2020-07-22,-16.143
Angola,AGO,2020-07-23,-16
Angola,AGO,2020-07-24,-15.286
Angola,AGO,2020-07-25,-14
Angola,AGO,2020-07-26,-13.143
Angola,AGO,2020-07-27,-12.714
Angola,AGO,2020-07-28,-11.571
Angola,AGO,2020-07-29,-9.714
Angola,AGO,2020-07-30,-8
Angola,AGO,2020-07-31,-6.714
Angola,AGO,2020-08-01,-5.571
Angola,AGO,2020-08-02,-4.571
Angola,AGO,2020-08-03,-4
Angola,AGO,2020-08-04,-3
Angola,AGO,2020-08-05,-2.714
Angola,AGO,2020-08-06,-2.714
Angola,AGO,2020-08-07,-3.143
Angola,AGO,2020-08-08,-3.143
Angola,AGO,2020-08-09,-2.857
Angola,AGO,2020-08-10,-2.429
Angola,AGO,2020-08-11,-2.429
Angola,AGO,2020-08-12,-2.143
Angola,AGO,2020-08-13,-2.571
Angola,AGO,2020-08-14,-1.714
Angola,AGO,2020-08-15,-2.143
Angola,AGO,2020-08-16,-2.286
Angola,AGO,2020-08-17,-2.5
Angola,AGO,2020-08-18,-2.6
Angola,AGO,2020-08-19,-3
Angola,AGO,2020-08-20,-4.333
Angola,AGO,2020-09-13,19.667
Angola,AGO,2020-09-14,22
Angola,AGO,2020-09-15,23
Angola,AGO,2020-09-16,23.833
Angola,AGO,2020-09-17,23
Angola,AGO,2020-09-18,19.714
Angola,AGO,2020-09-19,17.857
Angola,AGO,2020-09-20,17.571
Angola,AGO,2020-09-21,16.286
Angola,AGO,2020-09-22,14
Angola,AGO,2020-09-23,11
Angola,AGO,2020-09-24,10.429
Angola,AGO,2020-09-25,11.571
Angola,AGO,2020-09-26,11.286
Angola,AGO,2020-09-27,10.571
Angola,AGO,2020-09-28,10.286
Angola,AGO,2020-09-29,10.714
Angola,AGO,2020-09-30,11.714
Angola,AGO,2020-10-01,13
Angola,AGO,2020-10-02,14.429
Angola,AGO,2020-10-03,14.857
Angola,AGO,2020-10-04,15.714
Angola,AGO,2020-10-05,16.714
Angola,AGO,2020-10-06,17.857
Angola,AGO,2020-10-07,18
Angola,AGO,2020-10-08,17.714
Angola,AGO,2020-10-09,16.857
Angola,AGO,2020-10-10,17
Angola,AGO,2020-10-11,16.857
Angola,AGO,2020-10-12,15.857
Angola,AGO,2020-10-13,15
Angola,AGO,2020-10-14,15
Angola,AGO,2020-10-15,15.571
Angola,AGO,2020-10-16,16.286
Angola,AGO,2020-10-17,16.286
Angola,AGO,2020-10-18,15.429
Angola,AGO,2020-10-19,15.429
Angola,AGO,2020-10-20,15.286
Angola,AGO,2020-10-21,15.286
Angola,AGO,2020-10-22,15.286
Angola,AGO,2020-10-23,15.429
Angola,AGO,2020-10-24,15.714
Angola,AGO,2020-10-25,16.143
Angola,AGO,2020-10-26,17.571
Angola,AGO,2020-10-27,18.429
Angola,AGO,2020-10-28,19.286
Angola,AGO,2020-10-29,19.714
Angola,AGO,2020-10-30,19.429
Angola,AGO,2020-10-31,19.429
Angola,AGO,2020-11-01,20.286
Angola,AGO,2020-11-02,16
Angola,AGO,2020-11-03,16.143
Angola,AGO,2020-11-04,15.429
Angola,AGO,2020-11-05,15.286
Angola,AGO,2020-11-06,15.429
Angola,AGO,2020-11-07,15.286
Angola,AGO,2020-11-08,14
Angola,AGO,2020-11-09,16.857
Angola,AGO,2020-11-10,18
Angola,AGO,2020-11-11,13.714
Angola,AGO,2020-11-12,13.286
Angola,AGO,2020-11-13,11.714
Angola,AGO,2020-11-14,11.429
Angola,AGO,2020-11-15,11.857
Angola,AGO,2020-11-16,12
Angola,AGO,2020-11-17,9.571
Angola,AGO,2020-11-18,13.429
Angola,AGO,2020-11-19,13.286
Angola,AGO,2020-11-20,14.286
Angola,AGO,2020-11-21,13.429
Angola,AGO,2020-11-22,13
Angola,AGO,2020-11-23,12.714
Angola,AGO,2020-11-24,13
Antigua and Barbuda,ATG,2020-02-17,-1
Antigua and Barbuda,ATG,2020-02-18,0
Antigua and Barbuda,ATG,2020-02-19,0.2
Antigua and Barbuda,ATG,2020-02-20,0.167
Antigua and Barbuda,ATG,2020-02-21,0.429
Antigua and Barbuda,ATG,2020-02-22,2.286
Antigua and Barbuda,ATG,2020-02-23,4.286
Antigua and Barbuda,ATG,2020-02-24,3.714
Antigua and Barbuda,ATG,2020-02-25,3.429
Antigua and Barbuda,ATG,2020-02-26,2.857
Antigua and Barbuda,ATG,2020-02-27,2.857
Antigua and Barbuda,ATG,2020-02-28,3.286
Antigua and Barbuda,ATG,2020-02-29,3.286
Antigua and Barbuda,ATG,2020-03-01,3
Antigua and Barbuda,ATG,2020-03-02,4.286
Antigua and Barbuda,ATG,2020-03-03,4.571
Antigua and Barbuda,ATG,2020-03-04,5.571
Antigua and Barbuda,ATG,2020-03-05,6
Antigua and Barbuda,ATG,2020-03-06,5.143
Antigua and Barbuda,ATG,2020-03-07,4.857
Antigua and Barbuda,ATG,2020-03-08,5
Antigua and Barbuda,ATG,2020-03-09,4
Antigua and Barbuda,ATG,2020-03-10,3.714
Antigua and Barbuda,ATG,2020-03-11,3.429
Antigua and Barbuda,ATG,2020-03-12,3.857
Antigua and Barbuda,ATG,2020-03-13,4
Antigua and Barbuda,ATG,2020-03-14,2.714
Antigua and Barbuda,ATG,2020-03-15,-0.571
Antigua and Barbuda,ATG,2020-03-16,-1.857
Antigua and Barbuda,ATG,2020-03-17,-4.286
Antigua and Barbuda,ATG,2020-03-18,-6.571
Antigua and Barbuda,ATG,2020-03-19,-9.571
Antigua and Barbuda,ATG,2020-03-20,-12.143
Antigua and Barbuda,ATG,2020-03-21,-14
Antigua and Barbuda,ATG,2020-03-22,-16.714
Antigua and Barbuda,ATG,2020-03-23,-18.714
Antigua and Barbuda,ATG,2020-03-24,-20.857
Antigua and Barbuda,ATG,2020-03-25,-22.286
Antigua and Barbuda,ATG,2020-03-26,-23.714
Antigua and Barbuda,ATG,2020-03-27,-24.286
Antigua and Barbuda,ATG,2020-03-28,-26
Antigua and Barbuda,ATG,2020-03-29,-26.143
Antigua and Barbuda,ATG,2020-03-30,-27.143
Antigua and Barbuda,ATG,2020-03-31,-26.571
Antigua and Barbuda,ATG,2020-04-01,-25.857
Antigua and Barbuda,ATG,2020-04-02,-33
Antigua and Barbuda,ATG,2020-04-03,-39.857
Antigua and Barbuda,ATG,2020-04-04,-45.286
Antigua and Barbuda,ATG,2020-04-05,-50.286
Antigua and Barbuda,ATG,2020-04-06,-54.857
Antigua and Barbuda,ATG,2020-04-07,-59.714
Antigua and Barbuda,ATG,2020-04-08,-65.714
Antigua and Barbuda,ATG,2020-04-09,-63.143
Antigua and Barbuda,ATG,2020-04-10,-64.571
Antigua and Barbuda,ATG,2020-04-11,-63
Antigua and Barbuda,ATG,2020-04-12,-62.286
Antigua and Barbuda,ATG,2020-04-13,-62.429
Antigua and Barbuda,ATG,2020-04-14,-62.143
Antigua and Barbuda,ATG,2020-04-15,-61.857
Antigua and Barbuda,ATG,2020-04-16,-61.571
Antigua and Barbuda,ATG,2020-04-17,-58
Antigua and Barbuda,ATG,2020-04-18,-57.714
Antigua and Barbuda,ATG,2020-04-19,-57
Antigua and Barbuda,ATG,2020-04-20,-55.143
Antigua and Barbuda,ATG,2020-04-21,-54.286
Antigua and Barbuda,ATG,2020-04-22,-53.429
Antigua and Barbuda,ATG,2020-04-23,-51.143
Antigua and Barbuda,ATG,2020-04-24,-49
Antigua and Barbuda,ATG,2020-04-25,-46.714
Antigua and Barbuda,ATG,2020-04-26,-44.857
Antigua and Barbuda,ATG,2020-04-27,-43.429
Antigua and Barbuda,ATG,2020-04-28,-41.571
Antigua and Barbuda,ATG,2020-04-29,-39.429
Antigua and Barbuda,ATG,2020-04-30,-39.429
Antigua and Barbuda,ATG,2020-05-01,-38.714
Antigua and Barbuda,ATG,2020-05-02,-37.857
Antigua and Barbuda,ATG,2020-05-03,-37.714
Antigua and Barbuda,ATG,2020-05-04,-37.857
Antigua and Barbuda,ATG,2020-05-05,-37
Antigua and Barbuda,ATG,2020-05-06,-35.429
Antigua and Barbuda,ATG,2020-05-07,-34.286
Antigua and Barbuda,ATG,2020-05-08,-33
Antigua and Barbuda,ATG,2020-05-09,-32
Antigua and Barbuda,ATG,2020-05-10,-30.143
Antigua and Barbuda,ATG,2020-05-11,-28.571
Antigua and Barbuda,ATG,2020-05-12,-28.143
Antigua and Barbuda,ATG,2020-05-13,-28.286
Antigua and Barbuda,ATG,2020-05-14,-27.143
Antigua and Barbuda,ATG,2020-05-15,-26.143
Antigua and Barbuda,ATG,2020-05-16,-25.143
Antigua and Barbuda,ATG,2020-05-17,-23.429
Antigua and Barbuda,ATG,2020-05-18,-22.143
Antigua and Barbuda,ATG,2020-05-19,-21.143
Antigua and Barbuda,ATG,2020-05-20,-20.286
Antigua and Barbuda,ATG,2020-05-21,-20.143
Antigua and Barbuda,ATG,2020-05-22,-20
Antigua and Barbuda,ATG,2020-05-23,-19.714
Antigua and Barbuda,ATG,2020-05-24,-18.857
Antigua and Barbuda,ATG,2020-05-25,-18.286
Antigua and Barbuda,ATG,2020-05-26,-18.143
Antigua and Barbuda,ATG,2020-05-27,-17.714
Antigua and Barbuda,ATG,2020-05-28,-17.714
Antigua and Barbuda,ATG,2020-05-29,-17.143
Antigua and Barbuda,ATG,2020-05-30,-16
Antigua and Barbuda,ATG,2020-05-31,-16.143
Antigua and Barbuda,ATG,2020-06-01,-16.571
Antigua and Barbuda,ATG,2020-06-02,-16.143
Antigua and Barbuda,ATG,2020-06-03,-16.429
Antigua and Barbuda,ATG,2020-06-04,-16.714
Antigua and Barbuda,ATG,2020-06-05,-17
Antigua and Barbuda,ATG,2020-06-06,-18
Antigua and Barbuda,ATG,2020-06-07,-17.143
Antigua and Barbuda,ATG,2020-06-08,-16.571
Antigua and Barbuda,ATG,2020-06-09,-17.143
Antigua and Barbuda,ATG,2020-06-10,-17.571
Antigua and Barbuda,ATG,2020-06-11,-16.571
Antigua and Barbuda,ATG,2020-06-12,-15.714
Antigua and Barbuda,ATG,2020-06-13,-14.857
Antigua and Barbuda,ATG,2020-06-14,-14.857
Antigua and Barbuda,ATG,2020-06-15,-14
Antigua and Barbuda,ATG,2020-06-16,-13.143
Antigua and Barbuda,ATG,2020-06-17,-11.571
Antigua and Barbuda,ATG,2020-06-18,-11.714
Antigua and Barbuda,ATG,2020-06-19,-11.857
Antigua and Barbuda,ATG,2020-06-20,-11.286
Antigua and Barbuda,ATG,2020-06-21,-11
Antigua and Barbuda,ATG,2020-06-22,-11.571
Antigua and Barbuda,ATG,2020-06-23,-11
Antigua and Barbuda,ATG,2020-06-24,-11.286
Antigua and Barbuda,ATG,2020-06-25,-11.429
Antigua and Barbuda,ATG,2020-06-26,-11.714
Antigua and Barbuda,ATG,2020-06-27,-12.571
Antigua and Barbuda,ATG,2020-06-28,-12.571
Antigua and Barbuda,ATG,2020-06-29,-11.571
Antigua and Barbuda,ATG,2020-06-30,-11.286
Antigua and Barbuda,ATG,2020-07-01,-10.857
Antigua and Barbuda,ATG,2020-07-02,-9.857
Antigua and Barbuda,ATG,2020-07-03,-8.714
Antigua and Barbuda,ATG,2020-07-04,-8.286
Antigua and Barbuda,ATG,2020-07-05,-8.286
Antigua and Barbuda,ATG,2020-07-06,-8.714
Antigua and Barbuda,ATG,2020-07-07,-10.286
Antigua and Barbuda,ATG,2020-07-08,-10.714
Antigua and Barbuda,ATG,2020-07-09,-11.143
Antigua and Barbuda,ATG,2020-07-10,-11.571
Antigua and Barbuda,ATG,2020-07-11,-12.429
Antigua and Barbuda,ATG,2020-07-12,-13.429
Antigua and Barbuda,ATG,2020-07-13,-13
Antigua and Barbuda,ATG,2020-07-14,-11.857
Antigua and Barbuda,ATG,2020-07-15,-11.143
Antigua and Barbuda,ATG,2020-07-16,-10.429
Antigua and Barbuda,ATG,2020-07-17,-10.143
Antigua and Barbuda,ATG,2020-07-18,-8.857
Antigua and Barbuda,ATG,2020-07-19,-8.429
Antigua and Barbuda,ATG,2020-07-20,-8.714
Antigua and Barbuda,ATG,2020-07-21,-8.429
Antigua and Barbuda,ATG,2020-07-22,-9.143
Antigua and Barbuda,ATG,2020-07-23,-11
Antigua and Barbuda,ATG,2020-07-24,-12
Antigua and Barbuda,ATG,2020-07-25,-12.857
Antigua and Barbuda,ATG,2020-07-26,-12.857
Antigua and Barbuda,ATG,2020-07-27,-13.857
Antigua and Barbuda,ATG,2020-07-28,-13.857
Antigua and Barbuda,ATG,2020-07-29,-19.286
Antigua and Barbuda,ATG,2020-07-30,-19.143
Antigua and Barbuda,ATG,2020-07-31,-18
Antigua and Barbuda,ATG,2020-08-01,-17.571
Antigua and Barbuda,ATG,2020-08-02,-17.429
Antigua and Barbuda,ATG,2020-08-03,-16.857
Antigua and Barbuda,ATG,2020-08-04,-17.857
Antigua and Barbuda,ATG,2020-08-05,-12.429
Antigua and Barbuda,ATG,2020-08-06,-11.143
Antigua and Barbuda,ATG,2020-08-07,-11.714
Antigua and Barbuda,ATG,2020-08-08,-11.143
Antigua and Barbuda,ATG,2020-08-09,-11.143
Antigua and Barbuda,ATG,2020-08-10,-11.143
Antigua and Barbuda,ATG,2020-08-11,-10.286
Antigua and Barbuda,ATG,2020-08-12,-10
Antigua and Barbuda,ATG,2020-08-13,-9.429
Antigua and Barbuda,ATG,2020-08-14,-9.143
Antigua and Barbuda,ATG,2020-08-15,-9.571
Antigua and Barbuda,ATG,2020-08-16,-9.571
Antigua and Barbuda,ATG,2020-08-17,-9.333
Antigua and Barbuda,ATG,2020-08-18,-8.4
Antigua and Barbuda,ATG,2020-08-19,-7.25
Antigua and Barbuda,ATG,2020-08-20,-6.667
Antigua and Barbuda,ATG,2020-09-13,41.333
Antigua and Barbuda,ATG,2020-09-14,43.25
Antigua and Barbuda,ATG,2020-09-15,42
Antigua and Barbuda,ATG,2020-09-16,41.833
Antigua and Barbuda,ATG,2020-09-17,40.571
Antigua and Barbuda,ATG,2020-09-18,39.286
