Entity,Code,Date,international_travel_controls
Timor,TLS,2020-07-22,4
Timor,TLS,2020-07-23,4
Timor,TLS,2020-07-24,4
Timor,TLS,2020-07-25,4
Timor,TLS,2020-07-26,4
Timor,TLS,2020-07-27,4
Timor,TLS,2020-07-28,4
Timor,TLS,2020-07-29,4
Timor,TLS,2020-07-30,4
Timor,TLS,2020-07-31,4
Timor,TLS,2020-08-01,4
Timor,TLS,2020-08-02,4
Timor,TLS,2020-08-03,4
Timor,TLS,2020-08-04,4
Timor,TLS,2020-08-05,4
Timor,TLS,2020-08-06,4
Timor,TLS,2020-08-07,4
Timor,TLS,2020-08-08,4
Timor,TLS,2020-08-09,4
Timor,TLS,2020-08-10,4
Timor,TLS,2020-08-11,4
Timor,TLS,2020-08-12,4
Timor,TLS,2020-08-13,4
Timor,TLS,2020-08-14,4
Timor,TLS,2020-08-15,4
Timor,TLS,2020-08-16,4
Timor,TLS,2020-08-17,4
Timor,TLS,2020-08-18,4
Timor,TLS,2020-08-19,4
Timor,TLS,2020-08-20,4
Timor,TLS,2020-08-21,4
Timor,TLS,2020-08-22,4
Timor,TLS,2020-08-23,4
Timor,TLS,2020-08-24,4
Timor,TLS,2020-08-25,4
Timor,TLS,2020-08-26,4
Timor,TLS,2020-08-27,4
Timor,TLS,2020-08-28,4
Timor,TLS,2020-08-29,4
Timor,TLS,2020-08-30,4
Timor,TLS,2020-08-31,4
Timor,TLS,2020-09-01,4
Timor,TLS,2020-09-02,4
Timor,TLS,2020-09-03,4
Timor,TLS,2020-09-04,4
Timor,TLS,2020-09-05,4
Timor,TLS,2020-09-06,4
Timor,TLS,2020-09-07,4
Timor,TLS,2020-09-08,4
Timor,TLS,2020-09-09,4
Timor,TLS,2020-09-10,4
Timor,TLS,2020-09-11,4
Timor,TLS,2020-09-12,4
Timor,TLS,2020-09-13,4
Timor,TLS,2020-09-14,4
Timor,TLS,2020-09-15,4
Timor,TLS,2020-09-16,4
Timor,TLS,2020-09-17,4
Timor,TLS,2020-09-18,4
Timor,TLS,2020-09-19,4
Timor,TLS,2020-09-20,4
Timor,TLS,2020-09-21,4
Timor,TLS,2020-09-22,4
Timor,TLS,2020-09-23,4
Timor,TLS,2020-09-24,4
Timor,TLS,2020-09-25,4
Timor,TLS,2020-09-26,4
Timor,TLS,2020-09-27,4
Timor,TLS,2020-09-28,4
Timor,TLS,2020-09-29,4
Timor,TLS,2020-09-30,4
Timor,TLS,2020-10-01,4
Timor,TLS,2020-10-02,4
Timor,TLS,2020-10-03,4
Timor,TLS,2020-10-04,4
Timor,TLS,2020-10-05,4
Timor,TLS,2020-10-06,4
Timor,TLS,2020-10-07,4
Timor,TLS,2020-10-08,4
Timor,TLS,2020-10-09,4
Timor,TLS,2020-10-10,4
Timor,TLS,2020-10-11,4
Timor,TLS,2020-10-12,4
Timor,TLS,2020-10-13,4
Timor,TLS,2020-10-14,4
Timor,TLS,2020-10-15,4
Timor,TLS,2020-10-16,4
Timor,TLS,2020-10-17,4
Timor,TLS,2020-10-18,4
Timor,TLS,2020-10-19,4
Timor,TLS,2020-10-20,4
Timor,TLS,2020-10-21,4
Timor,TLS,2020-10-22,4
Timor,TLS,2020-10-23,4
Timor,TLS,2020-10-24,4
Timor,TLS,2020-10-25,4
Timor,TLS,2020-10-26,4
Timor,TLS,2020-10-27,4
Timor,TLS,2020-10-28,4
Timor,TLS,2020-10-29,4
Timor,TLS,2020-10-30,4
Timor,TLS,2020-10-31,4
Timor,TLS,2020-11-01,4
Timor,TLS,2020-11-02,4
Timor,TLS,2020-11-03,4
Timor,TLS,2020-11-04,4
Timor,TLS,2020-11-05,4
Timor,TLS,2020-11-06,4
Timor,TLS,2020-11-07,4
Timor,TLS,2020-11-08,4
Timor,TLS,2020-11-09,4
Timor,TLS,2020-11-10,4
Timor,TLS,2020-11-11,4
Timor,TLS,2020-11-12,4
Timor,TLS,2020-11-13,4
Timor,TLS,2020-11-14,4
Timor,TLS,2020-11-15,4
Timor,TLS,2020-11-16,4
Togo,TGO,2020-01-01,0
Togo,TGO,2020-01-02,0
Togo,TGO,2020-01-03,0
Togo,TGO,2020-01-04,0
Togo,TGO,2020-01-05,0
Togo,TGO,2020-01-06,0
Togo,TGO,2020-01-07,0
Togo,TGO,2020-01-08,0
Togo,TGO,2020-01-09,0
Togo,TGO,2020-01-10,0
Togo,TGO,2020-01-11,0
Togo,TGO,2020-01-12,0
Togo,TGO,2020-01-13,0
Togo,TGO,2020-01-14,0
Togo,TGO,2020-01-15,0
Togo,TGO,2020-01-16,0
Togo,TGO,2020-01-17,0
Togo,TGO,2020-01-18,0
Togo,TGO,2020-01-19,0
Togo,TGO,2020-01-20,0
Togo,TGO,2020-01-21,0
Togo,TGO,2020-01-22,0
Togo,TGO,2020-01-23,0
Togo,TGO,2020-01-24,0
Togo,TGO,2020-01-25,0
Togo,TGO,2020-01-26,0
Togo,TGO,2020-01-27,0
Togo,TGO,2020-01-28,0
Togo,TGO,2020-01-29,0
Togo,TGO,2020-01-30,0
Togo,TGO,2020-01-31,0
Togo,TGO,2020-02-01,0
Togo,TGO,2020-02-02,0
Togo,TGO,2020-02-03,0
Togo,TGO,2020-02-04,0
Togo,TGO,2020-02-05,0
Togo,TGO,2020-02-06,0
Togo,TGO,2020-02-07,0
Togo,TGO,2020-02-08,0
Togo,TGO,2020-02-09,0
Togo,TGO,2020-02-10,0
Togo,TGO,2020-02-11,0
Togo,TGO,2020-02-12,0
Togo,TGO,2020-02-13,0
Togo,TGO,2020-02-14,0
Togo,TGO,2020-02-15,0
Togo,TGO,2020-02-16,0
Togo,TGO,2020-02-17,0
Togo,TGO,2020-02-18,0
Togo,TGO,2020-02-19,0
Togo,TGO,2020-02-20,0
Togo,TGO,2020-02-21,0
Togo,TGO,2020-02-22,0
Togo,TGO,2020-02-23,0
Togo,TGO,2020-02-24,0
Togo,TGO,2020-02-25,0
Togo,TGO,2020-02-26,0
Togo,TGO,2020-02-27,0
Togo,TGO,2020-02-28,0
Togo,TGO,2020-02-29,0
Togo,TGO,2020-03-01,0
Togo,TGO,2020-03-02,0
Togo,TGO,2020-03-03,0
Togo,TGO,2020-03-04,0
Togo,TGO,2020-03-05,0
Togo,TGO,2020-03-06,0
Togo,TGO,2020-03-07,0
Togo,TGO,2020-03-08,0
Togo,TGO,2020-03-09,0
Togo,TGO,2020-03-10,0
Togo,TGO,2020-03-11,0
Togo,TGO,2020-03-12,0
Togo,TGO,2020-03-13,0
Togo,TGO,2020-03-14,0
Togo,TGO,2020-03-15,0
Togo,TGO,2020-03-16,0
Togo,TGO,2020-03-17,0
Togo,TGO,2020-03-18,0
Togo,TGO,2020-03-19,0
Togo,TGO,2020-03-20,4
Togo,TGO,2020-03-21,4
Togo,TGO,2020-03-22,4
Togo,TGO,2020-03-23,4
Togo,TGO,2020-03-24,4
Togo,TGO,2020-03-25,4
Togo,TGO,2020-03-26,4
Togo,TGO,2020-03-27,4
Togo,TGO,2020-03-28,4
Togo,TGO,2020-03-29,4
Togo,TGO,2020-03-30,4
Togo,TGO,2020-03-31,4
Togo,TGO,2020-04-01,4
Togo,TGO,2020-04-02,4
Togo,TGO,2020-04-03,4
Togo,TGO,2020-04-04,4
Togo,TGO,2020-04-05,4
Togo,TGO,2020-04-06,4
Togo,TGO,2020-04-07,4
Togo,TGO,2020-04-08,4
Togo,TGO,2020-04-09,4
Togo,TGO,2020-04-10,4
Togo,TGO,2020-04-11,4
Togo,TGO,2020-04-12,4
Togo,TGO,2020-04-13,4
Togo,TGO,2020-04-14,4
Togo,TGO,2020-04-15,4
Togo,TGO,2020-04-16,4
Togo,TGO,2020-04-17,4
Togo,TGO,2020-04-18,4
Togo,TGO,2020-04-19,4
Togo,TGO,2020-04-20,4
Togo,TGO,2020-04-21,4
Togo,TGO,2020-04-22,4
Togo,TGO,2020-04-23,4
Togo,TGO,2020-04-24,4
Togo,TGO,2020-04-25,4
Togo,TGO,2020-04-26,4
Togo,TGO,2020-04-27,4
Togo,TGO,2020-04-28,4
Togo,TGO,2020-04-29,4
Togo,TGO,2020-04-30,4
Togo,TGO,2020-05-01,4
Togo,TGO,2020-05-02,4
Togo,TGO,2020-05-03,4
Togo,TGO,2020-05-04,4
Togo,TGO,2020-05-05,4
Togo,TGO,2020-05-06,4
Togo,TGO,2020-05-07,4
Togo,TGO,2020-05-08,4
Togo,TGO,2020-05-09,4
Togo,TGO,2020-05-10,4
Togo,TGO,2020-05-11,4
Togo,TGO,2020-05-12,4
Togo,TGO,2020-05-13,4
Togo,TGO,2020-05-14,4
Togo,TGO,2020-05-15,4
Togo,TGO,2020-05-16,4
Togo,TGO,2020-05-17,4
Togo,TGO,2020-05-18,4
Togo,TGO,2020-05-19,4
Togo,TGO,2020-05-20,4
Togo,TGO,2020-05-21,4
Togo,TGO,2020-05-22,4
Togo,TGO,2020-05-23,4
Togo,TGO,2020-05-24,4
Togo,TGO,2020-05-25,4
Togo,TGO,2020-05-26,4
Togo,TGO,2020-05-27,4
Togo,TGO,2020-05-28,4
Togo,TGO,2020-05-29,4
Togo,TGO,2020-05-30,4
Togo,TGO,2020-05-31,4
Togo,TGO,2020-06-01,4
Togo,TGO,2020-06-02,4
Togo,TGO,2020-06-03,4
Togo,TGO,2020-06-04,4
Togo,TGO,2020-06-05,4
Togo,TGO,2020-06-06,4
Togo,TGO,2020-06-07,4
Togo,TGO,2020-06-08,4
Togo,TGO,2020-06-09,4
Togo,TGO,2020-06-10,4
Togo,TGO,2020-06-11,4
Togo,TGO,2020-06-12,4
Togo,TGO,2020-06-13,4
Togo,TGO,2020-06-14,4
Togo,TGO,2020-06-15,4
Togo,TGO,2020-06-16,4
Togo,TGO,2020-06-17,4
Togo,TGO,2020-06-18,4
Togo,TGO,2020-06-19,4
Togo,TGO,2020-06-20,4
Togo,TGO,2020-06-21,4
Togo,TGO,2020-06-22,4
Togo,TGO,2020-06-23,4
Togo,TGO,2020-06-24,4
Togo,TGO,2020-06-25,4
Togo,TGO,2020-06-26,4
Togo,TGO,2020-06-27,4
Togo,TGO,2020-06-28,4
Togo,TGO,2020-06-29,4
Togo,TGO,2020-06-30,4
Togo,TGO,2020-07-01,4
Togo,TGO,2020-07-02,4
Togo,TGO,2020-07-03,4
Togo,TGO,2020-07-04,4
Togo,TGO,2020-07-05,4
Togo,TGO,2020-07-06,4
Togo,TGO,2020-07-07,4
Togo,TGO,2020-07-08,4
Togo,TGO,2020-07-09,4
Togo,TGO,2020-07-10,4
Togo,TGO,2020-07-11,4
Togo,TGO,2020-07-12,4
Togo,TGO,2020-07-13,4
Togo,TGO,2020-07-14,4
Togo,TGO,2020-07-15,4
Togo,TGO,2020-07-16,4
Togo,TGO,2020-07-17,4
Togo,TGO,2020-07-18,4
Togo,TGO,2020-07-19,4
Togo,TGO,2020-07-20,4
Togo,TGO,2020-07-21,4
Togo,TGO,2020-07-22,4
Togo,TGO,2020-07-23,4
Togo,TGO,2020-07-24,4
Togo,TGO,2020-07-25,4
Togo,TGO,2020-07-26,4
Togo,TGO,2020-07-27,4
Togo,TGO,2020-07-28,4
Togo,TGO,2020-07-29,4
Togo,TGO,2020-07-30,4
Togo,TGO,2020-07-31,4
Togo,TGO,2020-08-01,4
Togo,TGO,2020-08-02,2
Togo,TGO,2020-08-03,2
Togo,TGO,2020-08-04,2
Togo,TGO,2020-08-05,2
Togo,TGO,2020-08-06,2
Togo,TGO,2020-08-07,2
Togo,TGO,2020-08-08,2
Togo,TGO,2020-08-09,2
Togo,TGO,2020-08-10,2
Togo,TGO,2020-08-11,2
Togo,TGO,2020-08-12,2
Togo,TGO,2020-08-13,2
Togo,TGO,2020-08-14,2
Togo,TGO,2020-08-15,2
Togo,TGO,2020-08-16,2
Togo,TGO,2020-08-17,2
Togo,TGO,2020-08-18,2
Togo,TGO,2020-08-19,2
Togo,TGO,2020-08-20,2
Togo,TGO,2020-08-21,2
Togo,TGO,2020-08-22,2
Togo,TGO,2020-08-23,2
Togo,TGO,2020-08-24,2
Togo,TGO,2020-08-25,2
Togo,TGO,2020-08-26,2
Togo,TGO,2020-08-27,2
Togo,TGO,2020-08-28,2
Togo,TGO,2020-08-29,1
Togo,TGO,2020-08-30,1
Togo,TGO,2020-08-31,1
Togo,TGO,2020-09-01,1
Togo,TGO,2020-09-02,1
Togo,TGO,2020-09-03,1
Togo,TGO,2020-09-04,1
Togo,TGO,2020-09-05,1
Togo,TGO,2020-09-06,1
Togo,TGO,2020-09-07,1
Togo,TGO,2020-09-08,1
Togo,TGO,2020-09-09,1
Togo,TGO,2020-09-10,1
Togo,TGO,2020-09-11,1
Togo,TGO,2020-09-12,1
Togo,TGO,2020-09-13,1
Togo,TGO,2020-09-14,1
Togo,TGO,2020-09-15,1
Togo,TGO,2020-09-16,1
Togo,TGO,2020-09-17,1
Togo,TGO,2020-09-18,1
Togo,TGO,2020-09-19,1
Togo,TGO,2020-09-20,1
Togo,TGO,2020-09-21,1
Togo,TGO,2020-09-22,1
Togo,TGO,2020-09-23,1
Togo,TGO,2020-09-24,1
Togo,TGO,2020-09-25,1
Togo,TGO,2020-09-26,1
Togo,TGO,2020-09-27,1
Togo,TGO,2020-09-28,1
Togo,TGO,2020-09-29,2
Togo,TGO,2020-09-30,2
Togo,TGO,2020-10-01,2
Togo,TGO,2020-10-02,2
Togo,TGO,2020-10-03,2
Togo,TGO,2020-10-04,2
Togo,TGO,2020-10-05,2
Togo,TGO,2020-10-06,2
Togo,TGO,2020-10-07,2
Togo,TGO,2020-10-08,2
Togo,TGO,2020-10-09,2
Togo,TGO,2020-10-10,2
Togo,TGO,2020-10-11,2
Togo,TGO,2020-10-12,2
Togo,TGO,2020-10-13,2
Togo,TGO,2020-10-14,2
Togo,TGO,2020-10-15,2
Togo,TGO,2020-10-16,2
Togo,TGO,2020-10-17,2
Togo,TGO,2020-10-18,2
Togo,TGO,2020-10-19,2
Togo,TGO,2020-10-20,2
Togo,TGO,2020-10-21,2
Togo,TGO,2020-10-22,2
Togo,TGO,2020-10-23,2
Togo,TGO,2020-10-24,2
Togo,TGO,2020-10-25,2
Togo,TGO,2020-10-26,2
Togo,TGO,2020-10-27,2
Togo,TGO,2020-10-28,2
Togo,TGO,2020-10-29,2
Togo,TGO,2020-10-30,2
Togo,TGO,2020-10-31,2
Togo,TGO,2020-11-01,2
Togo,TGO,2020-11-02,2
Togo,TGO,2020-11-03,2
Togo,TGO,2020-11-04,2
Togo,TGO,2020-11-05,2
Togo,TGO,2020-11-06,2
Togo,TGO,2020-11-07,2
Togo,TGO,2020-11-08,2
Togo,TGO,2020-11-09,2
Togo,TGO,2020-11-10,2
Togo,TGO,2020-11-11,2
Togo,TGO,2020-11-12,2
Togo,TGO,2020-11-13,2
Togo,TGO,2020-11-14,2
Togo,TGO,2020-11-15,2
Togo,TGO,2020-11-16,2
Trinidad and Tobago,TTO,2020-01-01,0
Trinidad and Tobago,TTO,2020-01-02,0
Trinidad and Tobago,TTO,2020-01-03,0
Trinidad and Tobago,TTO,2020-01-04,0
Trinidad and Tobago,TTO,2020-01-05,0
Trinidad and Tobago,TTO,2020-01-06,0
Trinidad and Tobago,TTO,2020-01-07,0
Trinidad and Tobago,TTO,2020-01-08,0
Trinidad and Tobago,TTO,2020-01-09,0
Trinidad and Tobago,TTO,2020-01-10,0
Trinidad and Tobago,TTO,2020-01-11,0
Trinidad and Tobago,TTO,2020-01-12,0
Trinidad and Tobago,TTO,2020-01-13,0
Trinidad and Tobago,TTO,2020-01-14,0
Trinidad and Tobago,TTO,2020-01-15,0
Trinidad and Tobago,TTO,2020-01-16,0
Trinidad and Tobago,TTO,2020-01-17,0
Trinidad and Tobago,TTO,2020-01-18,0
Trinidad and Tobago,TTO,2020-01-19,0
Trinidad and Tobago,TTO,2020-01-20,0
Trinidad and Tobago,TTO,2020-01-21,0
Trinidad and Tobago,TTO,2020-01-22,0
Trinidad and Tobago,TTO,2020-01-23,0
Trinidad and Tobago,TTO,2020-01-24,0
Trinidad and Tobago,TTO,2020-01-25,0
Trinidad and Tobago,TTO,2020-01-26,0
Trinidad and Tobago,TTO,2020-01-27,0
Trinidad and Tobago,TTO,2020-01-28,0
Trinidad and Tobago,TTO,2020-01-29,0
Trinidad and Tobago,TTO,2020-01-30,2
Trinidad and Tobago,TTO,2020-01-31,2
Trinidad and Tobago,TTO,2020-02-01,2
Trinidad and Tobago,TTO,2020-02-02,2
Trinidad and Tobago,TTO,2020-02-03,2
Trinidad and Tobago,TTO,2020-02-04,2
Trinidad and Tobago,TTO,2020-02-05,2
Trinidad and Tobago,TTO,2020-02-06,2
Trinidad and Tobago,TTO,2020-02-07,2
Trinidad and Tobago,TTO,2020-02-08,2
Trinidad and Tobago,TTO,2020-02-09,2
Trinidad and Tobago,TTO,2020-02-10,2
Trinidad and Tobago,TTO,2020-02-11,2
Trinidad and Tobago,TTO,2020-02-12,2
Trinidad and Tobago,TTO,2020-02-13,2
Trinidad and Tobago,TTO,2020-02-14,2
Trinidad and Tobago,TTO,2020-02-15,2
Trinidad and Tobago,TTO,2020-02-16,2
Trinidad and Tobago,TTO,2020-02-17,2
Trinidad and Tobago,TTO,2020-02-18,2
Trinidad and Tobago,TTO,2020-02-19,2
Trinidad and Tobago,TTO,2020-02-20,2
Trinidad and Tobago,TTO,2020-02-21,2
Trinidad and Tobago,TTO,2020-02-22,2
Trinidad and Tobago,TTO,2020-02-23,2
Trinidad and Tobago,TTO,2020-02-24,2
Trinidad and Tobago,TTO,2020-02-25,2
Trinidad and Tobago,TTO,2020-02-26,2
Trinidad and Tobago,TTO,2020-02-27,2
Trinidad and Tobago,TTO,2020-02-28,2
Trinidad and Tobago,TTO,2020-02-29,2
Trinidad and Tobago,TTO,2020-03-01,2
Trinidad and Tobago,TTO,2020-03-02,2
Trinidad and Tobago,TTO,2020-03-03,2
Trinidad and Tobago,TTO,2020-03-04,2
Trinidad and Tobago,TTO,2020-03-05,2
Trinidad and Tobago,TTO,2020-03-06,2
Trinidad and Tobago,TTO,2020-03-07,2
Trinidad and Tobago,TTO,2020-03-08,2
Trinidad and Tobago,TTO,2020-03-09,2
Trinidad and Tobago,TTO,2020-03-10,2
Trinidad and Tobago,TTO,2020-03-11,2
Trinidad and Tobago,TTO,2020-03-12,2
Trinidad and Tobago,TTO,2020-03-13,2
Trinidad and Tobago,TTO,2020-03-14,2
Trinidad and Tobago,TTO,2020-03-15,2
Trinidad and Tobago,TTO,2020-03-16,2
Trinidad and Tobago,TTO,2020-03-17,2
Trinidad and Tobago,TTO,2020-03-18,2
Trinidad and Tobago,TTO,2020-03-19,2
Trinidad and Tobago,TTO,2020-03-20,2
Trinidad and Tobago,TTO,2020-03-21,2
Trinidad and Tobago,TTO,2020-03-22,2
Trinidad and Tobago,TTO,2020-03-23,4
Trinidad and Tobago,TTO,2020-03-24,4
Trinidad and Tobago,TTO,2020-03-25,4
Trinidad and Tobago,TTO,2020-03-26,4
Trinidad and Tobago,TTO,2020-03-27,4
Trinidad and Tobago,TTO,2020-03-28,4
Trinidad and Tobago,TTO,2020-03-29,4
Trinidad and Tobago,TTO,2020-03-30,4
Trinidad and Tobago,TTO,2020-03-31,4
Trinidad and Tobago,TTO,2020-04-01,4
Trinidad and Tobago,TTO,2020-04-02,4
Trinidad and Tobago,TTO,2020-04-03,4
Trinidad and Tobago,TTO,2020-04-04,4
Trinidad and Tobago,TTO,2020-04-05,4
Trinidad and Tobago,TTO,2020-04-06,4
Trinidad and Tobago,TTO,2020-04-07,4
Trinidad and Tobago,TTO,2020-04-08,4
Trinidad and Tobago,TTO,2020-04-09,4
Trinidad and Tobago,TTO,2020-04-10,4
Trinidad and Tobago,TTO,2020-04-11,4
Trinidad and Tobago,TTO,2020-04-12,4
Trinidad and Tobago,TTO,2020-04-13,4
Trinidad and Tobago,TTO,2020-04-14,4
Trinidad and Tobago,TTO,2020-04-15,4
Trinidad and Tobago,TTO,2020-04-16,4
Trinidad and Tobago,TTO,2020-04-17,4
Trinidad and Tobago,TTO,2020-04-18,4
Trinidad and Tobago,TTO,2020-04-19,4
Trinidad and Tobago,TTO,2020-04-20,4
Trinidad and Tobago,TTO,2020-04-21,4
Trinidad and Tobago,TTO,2020-04-22,4
Trinidad and Tobago,TTO,2020-04-23,4
Trinidad and Tobago,TTO,2020-04-24,4
Trinidad and Tobago,TTO,2020-04-25,4
Trinidad and Tobago,TTO,2020-04-26,4
Trinidad and Tobago,TTO,2020-04-27,4
Trinidad and Tobago,TTO,2020-04-28,4
Trinidad and Tobago,TTO,2020-04-29,4
Trinidad and Tobago,TTO,2020-04-30,4
Trinidad and Tobago,TTO,2020-05-01,4
Trinidad and Tobago,TTO,2020-05-02,4
Trinidad and Tobago,TTO,2020-05-03,4
Trinidad and Tobago,TTO,2020-05-04,4
Trinidad and Tobago,TTO,2020-05-05,4
Trinidad and Tobago,TTO,2020-05-06,4
Trinidad and Tobago,TTO,2020-05-07,4
Trinidad and Tobago,TTO,2020-05-08,4
Trinidad and Tobago,TTO,2020-05-09,4
Trinidad and Tobago,TTO,2020-05-10,4
Trinidad and Tobago,TTO,2020-05-11,4
Trinidad and Tobago,TTO,2020-05-12,4
Trinidad and Tobago,TTO,2020-05-13,4
Trinidad and Tobago,TTO,2020-05-14,4
Trinidad and Tobago,TTO,2020-05-15,4
Trinidad and Tobago,TTO,2020-05-16,4
Trinidad and Tobago,TTO,2020-05-17,4
Trinidad and Tobago,TTO,2020-05-18,4
Trinidad and Tobago,TTO,2020-05-19,4
Trinidad and Tobago,TTO,2020-05-20,4
Trinidad and Tobago,TTO,2020-05-21,4
Trinidad and Tobago,TTO,2020-05-22,4
Trinidad and Tobago,TTO,2020-05-23,4
Trinidad and Tobago,TTO,2020-05-24,4
Trinidad and Tobago,TTO,2020-05-25,4
Trinidad and Tobago,TTO,2020-05-26,4
Trinidad and Tobago,TTO,2020-05-27,4
Trinidad and Tobago,TTO,2020-05-28,4
Trinidad and Tobago,TTO,2020-05-29,4
Trinidad and Tobago,TTO,2020-05-30,4
Trinidad and Tobago,TTO,2020-05-31,4
Trinidad and Tobago,TTO,2020-06-01,4
Trinidad and Tobago,TTO,2020-06-02,4
Trinidad and Tobago,TTO,2020-06-03,4
Trinidad and Tobago,TTO,2020-06-04,4
Trinidad and Tobago,TTO,2020-06-05,4
Trinidad and Tobago,TTO,2020-06-06,4
Trinidad and Tobago,TTO,2020-06-07,4
Trinidad and Tobago,TTO,2020-06-08,4
Trinidad and Tobago,TTO,2020-06-09,4
Trinidad and Tobago,TTO,2020-06-10,4
Trinidad and Tobago,TTO,2020-06-11,4
Trinidad and Tobago,TTO,2020-06-12,4
Trinidad and Tobago,TTO,2020-06-13,4
Trinidad and Tobago,TTO,2020-06-14,4
Trinidad and Tobago,TTO,2020-06-15,4
Trinidad and Tobago,TTO,2020-06-16,4
Trinidad and Tobago,TTO,2020-06-17,4
Trinidad and Tobago,TTO,2020-06-18,4
Trinidad and Tobago,TTO,2020-06-19,4
Trinidad and Tobago,TTO,2020-06-20,4
Trinidad and Tobago,TTO,2020-06-21,4
Trinidad and Tobago,TTO,2020-06-22,4
Trinidad and Tobago,TTO,2020-06-23,4
Trinidad and Tobago,TTO,2020-06-24,4
Trinidad and Tobago,TTO,2020-06-25,4
Trinidad and Tobago,TTO,2020-06-26,4
Trinidad and Tobago,TTO,2020-06-27,4
Trinidad and Tobago,TTO,2020-06-28,4
Trinidad and Tobago,TTO,2020-06-29,4
Trinidad and Tobago,TTO,2020-06-30,4
Trinidad and Tobago,TTO,2020-07-01,4
Trinidad and Tobago,TTO,2020-07-02,4
Trinidad and Tobago,TTO,2020-07-03,4
Trinidad and Tobago,TTO,2020-07-04,4
Trinidad and Tobago,TTO,2020-07-05,4
Trinidad and Tobago,TTO,2020-07-06,4
Trinidad and Tobago,TTO,2020-07-07,4
Trinidad and Tobago,TTO,2020-07-08,4
Trinidad and Tobago,TTO,2020-07-09,4
Trinidad and Tobago,TTO,2020-07-10,4
Trinidad and Tobago,TTO,2020-07-11,4
Trinidad and Tobago,TTO,2020-07-12,4
Trinidad and Tobago,TTO,2020-07-13,4
Trinidad and Tobago,TTO,2020-07-14,4
Trinidad and Tobago,TTO,2020-07-15,4
Trinidad and Tobago,TTO,2020-07-16,4
Trinidad and Tobago,TTO,2020-07-17,4
Trinidad and Tobago,TTO,2020-07-18,4
Trinidad and Tobago,TTO,2020-07-19,4
Trinidad and Tobago,TTO,2020-07-20,4
Trinidad and Tobago,TTO,2020-07-21,4
Trinidad and Tobago,TTO,2020-07-22,4
Trinidad and Tobago,TTO,2020-07-23,4
Trinidad and Tobago,TTO,2020-07-24,4
Trinidad and Tobago,TTO,2020-07-25,4
Trinidad and Tobago,TTO,2020-07-26,4
Trinidad and Tobago,TTO,2020-07-27,4
Trinidad and Tobago,TTO,2020-07-28,4
Trinidad and Tobago,TTO,2020-07-29,4
Trinidad and Tobago,TTO,2020-07-30,4
Trinidad and Tobago,TTO,2020-07-31,4
Trinidad and Tobago,TTO,2020-08-01,4
Trinidad and Tobago,TTO,2020-08-02,4
Trinidad and Tobago,TTO,2020-08-03,4
Trinidad and Tobago,TTO,2020-08-04,4
Trinidad and Tobago,TTO,2020-08-05,4
Trinidad and Tobago,TTO,2020-08-06,4
Trinidad and Tobago,TTO,2020-08-07,4
Trinidad and Tobago,TTO,2020-08-08,4
Trinidad and Tobago,TTO,2020-08-09,4
Trinidad and Tobago,TTO,2020-08-10,4
Trinidad and Tobago,TTO,2020-08-11,4
Trinidad and Tobago,TTO,2020-08-12,4
Trinidad and Tobago,TTO,2020-08-13,4
Trinidad and Tobago,TTO,2020-08-14,4
Trinidad and Tobago,TTO,2020-08-15,4
Trinidad and Tobago,TTO,2020-08-16,4
Trinidad and Tobago,TTO,2020-08-17,4
Trinidad and Tobago,TTO,2020-08-18,4
Trinidad and Tobago,TTO,2020-08-19,4
Trinidad and Tobago,TTO,2020-08-20,4
Trinidad and Tobago,TTO,2020-08-21,4
Trinidad and Tobago,TTO,2020-08-22,4
Trinidad and Tobago,TTO,2020-08-23,4
Trinidad and Tobago,TTO,2020-08-24,4
Trinidad and Tobago,TTO,2020-08-25,4
Trinidad and Tobago,TTO,2020-08-26,4
Trinidad and Tobago,TTO,2020-08-27,4
Trinidad and Tobago,TTO,2020-08-28,4
Trinidad and Tobago,TTO,2020-08-29,4
Trinidad and Tobago,TTO,2020-08-30,4
Trinidad and Tobago,TTO,2020-08-31,4
Trinidad and Tobago,TTO,2020-09-01,4
Trinidad and Tobago,TTO,2020-09-02,4
Trinidad and Tobago,TTO,2020-09-03,4
Trinidad and Tobago,TTO,2020-09-04,4
Trinidad and Tobago,TTO,2020-09-05,4
Trinidad and Tobago,TTO,2020-09-06,4
Trinidad and Tobago,TTO,2020-09-07,4
Trinidad and Tobago,TTO,2020-09-08,4
Trinidad and Tobago,TTO,2020-09-09,4
Trinidad and Tobago,TTO,2020-09-10,4
Trinidad and Tobago,TTO,2020-09-11,4
Trinidad and Tobago,TTO,2020-09-12,4
Trinidad and Tobago,TTO,2020-09-13,4
Trinidad and Tobago,TTO,2020-09-14,4
Trinidad and Tobago,TTO,2020-09-15,4
Trinidad and Tobago,TTO,2020-09-16,4
Trinidad and Tobago,TTO,2020-09-17,4
Trinidad and Tobago,TTO,2020-09-18,4
Trinidad and Tobago,TTO,2020-09-19,4
Trinidad and Tobago,TTO,2020-09-20,4
Trinidad and Tobago,TTO,2020-09-21,4
Trinidad and Tobago,TTO,2020-09-22,4
Trinidad and Tobago,TTO,2020-09-23,4
Trinidad and Tobago,TTO,2020-09-24,4
Trinidad and Tobago,TTO,2020-09-25,4
Trinidad and Tobago,TTO,2020-09-26,4
Trinidad and Tobago,TTO,2020-09-27,4
